SECCION_ID,YEAR,n_accidents,n_fatal,n_serious,n_victims_30d,n_vehicles_inv,imd_mean,vehicle_passages,ACI,aci_mean,aci_std,threshold_TCA,IS_TCA,ACI_rank_year,CARRETERA
A-1_45,2021,1,0,0,2,2,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-1
A-1_45,2022,2,0,0,3,2,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-1
A-1_45,2023,2,0,0,3,3,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-1
A-1_46,2018,1,0,0,1,2,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-1
A-1_46,2019,1,0,0,2,5,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-1
A-1_46,2020,1,0,0,1,4,,,,,,,0,1,A-1
A-1_46,2022,1,0,0,2,2,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-1
A-1_46,2023,3,0,0,5,7,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-1
A-1_46,2024,1,1,0,1,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-1
A-1_47,2016,3,0,0,3,6,,,,,,,0,1,A-1
A-1_47,2017,4,0,0,8,6,,,,,,,0,1,A-1
A-1_47,2019,1,0,0,1,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-1
A-1_47,2020,2,0,0,2,3,,,,,,,0,1,A-1
A-1_47,2021,1,0,0,2,3,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-1
A-1_47,2022,3,0,0,5,8,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-1
A-1_47,2023,3,0,0,5,6,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-1
A-1_47,2024,3,0,0,7,10,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-1
A-1_48,2016,2,0,0,3,5,,,,,,,0,1,A-1
A-1_48,2017,6,0,0,14,18,,,,,,,0,1,A-1
A-1_48,2018,3,0,0,4,4,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-1
A-1_48,2019,1,0,0,2,3,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-1
A-1_48,2020,1,0,0,1,1,,,,,,,0,1,A-1
A-1_48,2023,5,0,0,6,10,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-1
A-1_48,2024,1,0,0,1,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-1
A-1_49,2018,1,0,0,1,1,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-1
A-1_49,2019,1,0,0,2,3,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-1
A-1_49,2020,3,0,1,3,3,,,,,,,0,1,A-1
A-1_49,2023,1,0,0,1,1,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-1
A-1_50,2017,1,0,0,2,2,,,,,,,0,1,A-1
A-1_50,2018,1,0,0,5,2,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-1
A-1_50,2019,1,0,0,4,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-1
A-1_50,2020,1,0,1,2,2,,,,,,,0,1,A-1
A-1_50,2021,2,0,0,3,2,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-1
A-1_50,2022,1,0,0,3,2,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-1
A-1_50,2023,1,0,0,2,1,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-1
A-1_50,2024,1,0,0,2,2,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-1
A-1_51,2016,1,0,0,1,1,,,,,,,0,1,A-1
A-1_51,2017,1,0,0,1,1,,,,,,,0,1,A-1
A-1_51,2020,1,0,0,4,2,,,,,,,0,1,A-1
A-1_51,2021,1,0,0,3,2,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-1
A-1_51,2022,1,0,0,1,1,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-1
A-1_51,2023,2,0,0,3,3,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-1
A-1_51,2024,1,0,0,2,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-1
A-1_52,2017,2,0,0,3,4,,,,,,,0,1,A-1
A-1_52,2018,2,0,0,3,2,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-1
A-1_52,2019,2,0,0,3,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-1
A-1_52,2021,1,0,0,1,1,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-1
A-1_52,2024,1,0,0,1,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-1
A-1_53,2016,1,0,0,1,2,,,,,,,0,1,A-1
A-1_53,2019,2,0,0,5,4,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-1
A-1_53,2021,1,0,0,7,2,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-1
A-1_53,2022,1,0,0,1,1,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-1
A-1_53,2023,1,0,0,1,1,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-1
A-1_53,2024,2,0,0,6,4,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-1
A-1_54,2016,1,0,0,2,1,,,,,,,0,1,A-1
A-1_54,2017,1,0,0,2,2,,,,,,,0,1,A-1
A-1_54,2018,3,0,0,8,7,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-1
A-1_54,2019,1,0,0,1,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-1
A-1_54,2024,1,0,0,1,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-1
A-1_55,2017,2,0,0,4,2,,,,,,,0,1,A-1
A-1_55,2020,1,0,0,2,2,,,,,,,0,1,A-1
A-1_55,2023,1,0,0,1,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-1
A-1_56,2017,2,0,0,10,5,,,,,,,0,1,A-1
A-1_56,2018,2,0,0,5,5,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-1
A-1_56,2019,2,0,0,3,5,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-1
A-1_56,2022,1,0,0,2,2,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-1
A-1_57,2016,1,0,0,1,1,,,,,,,0,1,A-1
A-1_57,2017,1,0,0,1,2,,,,,,,0,1,A-1
A-1_57,2023,1,1,0,2,1,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-1
A-1_57,2024,1,0,0,3,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-1
A-1_59,2018,1,0,0,2,1,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-1
A-1_60,2016,1,0,0,1,1,,,,,,,0,1,A-1
A-1_60,2019,1,0,0,1,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-1
A-1_60,2022,1,0,0,2,1,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-1
A-1_60,2023,2,0,0,2,3,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-1
A-1_61,2016,1,0,0,10,18,,,,,,,0,1,A-1
A-1_61,2019,1,1,0,4,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-1
A-1_61,2020,1,1,0,1,2,,,,,,,0,1,A-1
A-1_62,2017,1,0,0,1,4,,,,,,,0,1,A-1
A-1_62,2020,1,0,1,1,2,,,,,,,0,1,A-1
A-1_62,2021,1,0,0,1,1,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-1
A-1_62,2022,2,0,0,3,3,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-1
A-1_63,2016,4,0,1,11,6,,,,,,,0,1,A-1
A-1_63,2017,1,0,0,1,1,,,,,,,0,1,A-1
A-1_63,2018,1,0,0,2,3,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-1
A-1_64,2016,1,0,0,4,1,,,,,,,0,1,A-1
A-1_65,2016,2,0,0,2,5,,,,,,,0,1,A-1
A-1_65,2017,1,0,0,2,3,,,,,,,0,1,A-1
A-1_65,2018,3,0,1,8,12,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-1
A-1_65,2019,1,0,0,2,6,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-1
A-1_65,2020,1,0,0,1,4,,,,,,,0,1,A-1
A-1_65,2021,2,0,0,3,2,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-1
A-1_65,2023,1,0,0,1,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-1
A-1_66,2016,2,0,0,2,4,,,,,,,0,1,A-1
A-1_66,2022,1,0,0,1,1,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-1
A-1_66,2024,1,0,1,1,2,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-1
A-1_67,2018,1,0,0,2,4,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-1
A-1_67,2019,2,0,0,3,7,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-1
A-1_67,2024,1,0,0,2,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-1
A-1_68,2017,2,0,0,2,5,,,,,,,0,1,A-1
A-1_68,2018,1,0,0,4,2,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-1
A-1_68,2019,1,0,0,1,3,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-1
A-1_68,2022,2,0,0,2,4,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-1
A-1_69,2016,1,0,0,1,2,,,,,,,0,1,A-1
A-1_69,2017,4,0,0,6,7,,,,,,,0,1,A-1
A-1_69,2019,1,0,0,2,8,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-1
A-1_69,2020,2,0,0,5,7,,,,,,,0,1,A-1
A-1_69,2021,1,0,0,5,5,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-1
A-1_69,2022,1,0,0,1,1,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-1
A-1_69,2023,2,0,0,4,6,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-1
A-1_69,2024,1,0,0,2,3,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-1
A-1_71,2018,3,0,1,3,5,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-1
A-1_71,2019,3,1,0,8,4,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-1
A-1_71,2021,1,0,0,1,1,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-1
A-1_71,2023,1,0,0,2,3,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-1
A-1_72,2018,1,0,0,1,1,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-1
A-1_73,2019,1,0,0,1,4,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-1
A-1_73,2020,1,0,0,1,1,,,,,,,0,1,A-1
A-1_73,2024,1,0,0,3,2,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-1
A-1_74,2017,1,0,0,1,2,,,,,,,0,1,A-1
A-1_74,2018,1,0,0,1,2,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-1
A-1_74,2019,1,0,0,1,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-1
A-1_74,2020,1,0,0,1,1,,,,,,,0,1,A-1
A-1_74,2021,3,0,0,3,8,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-1
A-1_74,2022,1,0,0,1,1,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-1
A-1_75,2018,1,0,0,1,2,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-1
A-1_75,2019,1,0,0,5,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-1
A-1_76,2023,1,0,0,2,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-1
A-1_76,2024,1,0,0,2,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-1
A-1_77,2016,1,0,0,1,1,,,,,,,0,1,A-1
A-1_77,2019,1,0,0,1,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-1
A-1_77,2024,2,0,0,3,4,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-1
A-1_78,2016,1,0,0,1,2,,,,,,,0,1,A-1
A-1_79,2018,1,0,0,2,1,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-1
A-1_79,2019,1,0,0,1,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-1
A-1_80,2021,1,0,0,4,1,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-1
A-1_80,2023,1,0,0,1,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-1
A-1_81,2021,1,0,0,1,1,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-1
A-1_81,2022,1,0,0,1,2,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-1
A-1_81,2024,1,0,0,2,3,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-1
A-1_82,2017,1,0,0,3,2,,,,,,,0,1,A-1
A-1_82,2021,2,1,1,4,12,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-1
A-1_82,2023,1,0,0,2,1,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-1
A-1_83,2021,1,0,0,1,2,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-1
A-1_84,2016,1,0,0,2,1,,,,,,,0,1,A-1
A-1_85,2021,3,0,0,3,3,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-1
A-1_85,2022,1,0,0,2,1,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-1
A-1_86,2016,1,0,0,2,2,,,,,,,0,1,A-1
A-1_86,2017,1,0,0,1,1,,,,,,,0,1,A-1
A-1_86,2023,1,0,0,1,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-1
A-1_86,2024,1,0,0,2,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-1
A-1_87,2024,3,0,1,3,4,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-1
A-1_88,2018,1,0,0,1,1,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-1
A-1_89,2016,1,0,0,2,1,,,,,,,0,1,A-1
A-1_89,2018,2,0,0,2,3,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-1
A-1_89,2023,1,0,0,1,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-1
A-1_9,2016,6,0,1,16,16,,,,,,,0,1,A-1
A-1_9,2018,4,0,0,6,7,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-1
A-1_9,2019,4,0,0,4,9,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-1
A-1_9,2020,1,0,0,1,2,,,,,,,0,1,A-1
A-1_9,2021,3,0,0,3,6,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-1
A-1_9,2023,1,0,0,1,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-1
A-1_9,2024,2,0,0,2,4,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-1
A-1_90,2016,1,0,0,1,2,,,,,,,0,1,A-1
A-1_90,2017,1,0,0,2,2,,,,,,,0,1,A-1
A-1_90,2018,1,0,0,2,1,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-1
A-1_90,2022,1,0,0,1,1,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-1
A-1_90,2024,1,0,0,2,2,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-1
A-1_91,2017,1,0,0,3,2,,,,,,,0,1,A-1
A-1_91,2023,1,0,0,1,1,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-1
A-1_92,2016,1,0,0,1,1,,,,,,,0,1,A-1
A-1_92,2017,1,0,0,1,1,,,,,,,0,1,A-1
A-1_92,2020,1,0,1,1,1,,,,,,,0,1,A-1
A-1_92,2021,1,1,0,2,2,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-1
A-1_92,2022,1,0,0,2,1,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-1
A-1_92,2023,1,0,1,2,1,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-1
A-1_92,2024,1,1,0,1,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-1
A-1_93,2018,2,0,0,2,7,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-1
A-1_93,2019,1,0,1,8,97,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-1
A-1_93,2023,1,0,0,2,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-1
A-1_94,2016,1,0,0,3,1,,,,,,,0,1,A-1
A-1_94,2019,1,0,0,1,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-1
A-1_94,2022,1,0,0,1,1,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-1
A-1_94,2024,1,0,0,2,1,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-1
A-1_95,2023,1,0,0,1,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-1
A-1_95,2024,1,0,1,3,2,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-1
A-2 C.S_38,2019,1,0,0,2,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-2 C.S
A-2 CAMBIO_28,2019,1,0,0,1,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-2 CAMBIO
A-2 CS_33,2019,1,0,0,1,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-2 CS
A-2 V.S_16,2019,1,0,0,3,1,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-2 V.S
A-2 VS_30,2019,1,0,0,2,3,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-2 VS
"A-2, V.S._14",2019,1,0,0,3,2,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,"A-2, V.S."
A-2_10,2016,7,0,0,9,15,,,,,,,0,1,A-2
A-2_10,2017,9,0,2,11,18,,,,,,,0,1,A-2
A-2_10,2018,3,0,1,5,5,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-2
A-2_10,2019,2,0,1,2,4,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-2
A-2_10,2020,4,0,1,8,8,,,,,,,0,1,A-2
A-2_10,2021,2,0,0,2,3,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-2
A-2_10,2022,7,0,0,12,18,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-2
A-2_10,2023,9,0,0,12,23,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-2
A-2_10,2024,5,1,0,7,11,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-2
A-2_11,2016,2,1,0,3,2,,,,,,,0,1,A-2
A-2_11,2017,4,0,1,4,10,,,,,,,0,1,A-2
A-2_11,2018,3,0,1,5,5,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-2
A-2_11,2019,4,0,0,5,9,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-2
A-2_11,2020,7,0,1,10,13,,,,,,,0,1,A-2
A-2_11,2021,3,0,0,7,9,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-2
A-2_11,2022,11,1,0,15,22,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-2
A-2_11,2023,2,0,0,3,2,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-2
A-2_11,2024,1,0,0,1,3,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-2
A-2_12,2016,8,0,2,9,16,,,,,,,0,1,A-2
A-2_12,2017,19,0,0,33,54,,,,,,,0,1,A-2
A-2_12,2018,13,0,3,17,28,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-2
A-2_12,2019,3,0,0,3,6,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-2
A-2_12,2020,1,0,0,1,2,,,,,,,0,1,A-2
A-2_12,2021,7,0,1,19,17,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-2
A-2_12,2022,8,0,0,16,21,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-2
A-2_12,2023,5,0,1,8,9,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-2
A-2_12,2024,9,0,1,16,21,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-2
A-2_13,2016,5,2,0,11,11,,,,,,,0,1,A-2
A-2_13,2017,6,0,0,6,13,,,,,,,0,1,A-2
A-2_13,2018,4,0,0,4,7,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-2
A-2_13,2019,3,0,0,5,8,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-2
A-2_13,2020,1,0,0,1,1,,,,,,,0,1,A-2
A-2_13,2021,2,0,0,4,6,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-2
A-2_13,2024,1,0,0,1,2,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-2
A-2_14,2016,1,0,0,1,1,,,,,,,0,1,A-2
A-2_14,2017,3,0,1,3,7,,,,,,,0,1,A-2
A-2_14,2018,1,0,0,2,3,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-2
A-2_14,2019,2,0,0,2,4,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-2
A-2_14,2020,4,0,0,5,8,,,,,,,0,1,A-2
A-2_14,2021,4,0,0,6,9,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-2
A-2_14,2022,4,0,0,5,8,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-2
A-2_14,2023,3,0,0,3,9,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-2
A-2_14,2024,2,0,0,8,7,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-2
A-2_15,2016,13,0,1,27,25,,,,,,,0,1,A-2
A-2_15,2017,4,0,0,6,8,,,,,,,0,1,A-2
A-2_15,2018,5,1,0,7,10,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-2
A-2_15,2019,4,0,0,4,6,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-2
A-2_15,2020,2,0,0,2,3,,,,,,,0,1,A-2
A-2_15,2021,3,0,0,4,7,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-2
A-2_15,2022,5,0,0,8,7,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-2
A-2_15,2023,4,0,0,5,8,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-2
A-2_15,2024,7,0,1,7,11,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-2
A-2_16,2016,2,0,0,3,5,,,,,,,0,1,A-2
A-2_16,2017,4,0,0,8,12,,,,,,,0,1,A-2
A-2_16,2018,4,0,0,4,12,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-2
A-2_16,2019,5,0,0,7,10,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-2
A-2_16,2020,1,0,0,1,2,,,,,,,0,1,A-2
A-2_16,2021,5,0,0,8,14,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-2
A-2_16,2022,2,0,0,2,3,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-2
A-2_16,2023,8,0,0,15,26,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-2
A-2_17,2016,12,0,0,16,31,,,,,,,0,1,A-2
A-2_17,2017,3,0,0,5,6,,,,,,,0,1,A-2
A-2_17,2018,9,0,1,12,23,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-2
A-2_17,2019,7,0,0,8,15,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-2
A-2_17,2020,3,0,0,5,14,,,,,,,0,1,A-2
A-2_17,2021,6,0,0,9,12,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-2
A-2_17,2022,3,0,0,5,7,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-2
A-2_17,2023,7,0,0,11,16,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-2
A-2_17,2024,3,0,0,7,8,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-2
A-2_18,2016,8,0,1,10,20,,,,,,,0,1,A-2
A-2_18,2017,9,0,2,10,18,,,,,,,0,1,A-2
A-2_18,2018,12,0,0,18,25,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-2
A-2_18,2019,12,0,0,24,25,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-2
A-2_18,2020,5,0,0,5,7,,,,,,,0,1,A-2
A-2_18,2021,11,0,0,19,25,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-2
A-2_18,2022,10,0,0,21,26,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-2
A-2_18,2023,8,0,1,10,20,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-2
A-2_18,2024,7,0,1,10,17,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-2
A-2_19,2016,10,0,0,16,27,,,,,,,0,1,A-2
A-2_19,2017,8,0,0,9,18,,,,,,,0,1,A-2
A-2_19,2018,11,0,0,16,28,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-2
A-2_19,2019,9,0,0,17,22,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-2
A-2_19,2020,2,0,0,2,4,,,,,,,0,1,A-2
A-2_19,2021,9,0,0,13,16,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-2
A-2_19,2022,9,0,0,16,26,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-2
A-2_19,2023,4,0,0,6,8,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-2
A-2_19,2024,3,0,0,6,7,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-2
A-2_20,2016,19,0,1,31,41,,,,,,,0,1,A-2
A-2_20,2017,16,0,0,31,36,,,,,,,0,1,A-2
A-2_20,2018,19,1,0,25,47,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-2
A-2_20,2019,12,0,2,17,27,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-2
A-2_20,2020,7,0,0,7,17,,,,,,,0,1,A-2
A-2_20,2021,6,1,1,10,14,,,,105.54620988064922,237.3122646538113,342.8584745344605,0,150,A-2
A-2_20,2022,17,1,0,27,47,,,,71.37599441911213,97.7016555107621,169.0776499298742,0,156,A-2
A-2_20,2023,14,0,0,28,56,,,,76.29327711292254,117.44156197232847,193.734839085251,0,141,A-2
A-2_20,2024,3,0,0,4,8,,,,79.07698323958455,183.1540705009367,262.23105374052125,0,154,A-2
A-2_21,2016,3,0,0,4,5,,,,,,,0,1,A-2
A-2_21,2017,9,0,1,14,24,,,,,,,0,1,A-2
A-2_21,2018,7,0,0,11,17,,,,115.68686854823271,281.89695580947927,397.583824357712,0,141,A-2
A-2_21,2019,3,0,0,6,8,,,,88.56992570684956,217.4020087535106,305.97193446036016,0,139,A-2
A-2_21,2020,3,0,0,5,6,,,,,,,0,1,A-2
