CARRETERA,total_accidents,total_fatal_30d,total_serious_30d,total_victims_30d,total_bad_surface,total_proxy_substance,n_TCA_sections,ASI_pct,RCII_pct,RADAR_proxy_pct,dominant_cause
CALLEJON (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALLEJON (EL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALLEJON DE CABRERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALLEJON DE LA PEÑA (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALLEJON DE LAS CUADRAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALLEJON DEL GATO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALLEJON FUENTE CM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALLEJONCILLO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALLEJONES (DE LOS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALLEJOS (DE LOS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALLEJUELA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALLEJUELA (DE LA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALLEJUELA (LA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALLEJUELA DE PALACIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALLEJUELAS (DE LAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALOBRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALPE (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALVARIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALVARIO (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALVARIO (EL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALVARIO EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALVERO (EL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALVO ASENSIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALVO SOTELO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALVO SOTELO (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALYPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALZADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALZADA (DE LA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALZADA (LA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CALZADILLA (DE LA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMACHAS (LAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMARAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMARENA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMAREROS (LOS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMARGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMARGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMARILLAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMARINES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMARIÑAS (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMARMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMARMA (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMARMA (MARGEN IZQUIERDO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMARMA DE ESTERUELAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMARMILLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMARON DE LA ISLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMBADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMBADOS (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMBORIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMBRAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMBRIJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMBRIJA (LA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMBRIJAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMBRILS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMBRONERAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMBRONERAS (DE LAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMBRONERAS (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMBROÑO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMELIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMELIAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMELIAS (DE LAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMELIAS (LAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMERUN (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMICHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMILO GOLGI (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMILO JOSE CELA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMILO JOSE CELA (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINANTE (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINILLO (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO ALDEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO ALISEDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO ALTO (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO ALTO DE LA RANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO ANCHO (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO ARGANDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO ARROYO DEHESA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO BARZALES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO CALVARIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO CARABAÑA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO CARRASQUILLAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO CARRIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO CEMENTERIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO CHARCO LA VIEJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO CHISCON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE BARAJAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE BARAJAS A TORRELAGUNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE BASTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE BURGOS (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE BUZANCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE CAMPO REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE CARABAÑA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE CASARRUBIOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE CASASOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE CERCEDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE CHAVES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE CHIVARES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE COLMENAR (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE CUBAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE CUESTA VIEJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE EL BOSQUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE FRANCIA (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE GETAFE (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE GUADALIX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE HOYARRASA (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE HUMANES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LA CASILLA (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LA CASTELLANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LA CHARNECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LA COJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LA DEHESA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LA ESCUELA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LA FONDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LA FUENTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LA GRANJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LA GUIJA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LA HIPICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LA HUERTA (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LA ISABELA (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LA JARRADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LA NAVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LA ORUJERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LA PEÑA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LA POZA DEL MORAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LA ROSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LA TENERIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LA VENTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LAS CRUCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LAS ERAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LAS HOYUELAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LAS JARAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LAS JARAS (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LAS LABORES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LAS LIEBRES (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LAS VIÑAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LEGANES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LEGANES (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LO CORTAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LOS ALMENDRUCOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LOS ANDALUCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LOS ANGELES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LOS BONETES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LOS CARROS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LOS CESTOS (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LOS LABAJOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LOS PINOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE LOS VINATEROS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE MADRID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE MATAELPINO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE MATARRUBIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE MESONCILLOS (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE MONDEJAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE NAVAHONDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE ORUSCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE PAJARILLAS (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE PEÑA SACRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE PEÑUELAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE POLVORANCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE PRADOVERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE SACEDON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE SAN ANTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE SAN MARTIN DE LA VEGA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE SANTA BARBARA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE SANTA JUANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE SANTIAGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE TABLADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE TORREJON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE VALDILECHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DE VALLADOLID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEHESILLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL BARRANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL BERROCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL BOALO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL BOSQUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL CASAR DE TALAMANCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL CASTILLO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL CAÑO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL CEMENTERIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL CEMENTERIO (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL CRISTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL CRISTO (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL CURA (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL ENCINAR (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL ESTANQUILLO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL GOLF (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL MATADERO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL MOLINO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL MOLINO (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL MONTE ALTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL MORAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL OBISPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL OLIVAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL PIJORRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL PINO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL PIQUILLO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL REY (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL RIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL SOTO (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO DEL VILLAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO FERROCARRIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO FUENTEZOLILLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO HONDO PERALES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO LA NAVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO LA PESQUERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO MADRID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO MADRID VIEJO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO MAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO MOLINO QUEMADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO MORATA VALDELAOSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO MURO SAN JUAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO NAVAHONCIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO NAVARREROS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO NUEVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO NUEVO (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO PELAYOS PRESA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO PERALOSAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO PINARES LLANOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO POZUELO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO PRINGUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO PUERTO SECO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO ROUSSEAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO ROZAS-TIEMBLO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO SAN ESTEBAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO SAN PEDRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO SANTOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO SIERRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO SOLEDAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO SUR (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO TOLEDANO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO VALDEHORNOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO VALDELAOSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO VALECOBACHOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO VECINAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO VENERO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO VIEJO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO VIEJO (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO VIEJO A CARABANCHEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO VIEJO DE COBEÑA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO VIEJO DE GETAFE (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO VIEJO DE LEGANES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO VIEJO DE MADRID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO VIEJO DE PINTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO VIEJO DE VILLAVERDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO VIRGEN DE LA NUEVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO ZARZUELA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINO-REGUERA (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMINOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMOCHOS (LOS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMOENS Y VALERO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMORRILLO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMORRITOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMORRITOS (DE LOS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMORRITOS (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMORRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPANA (DE LA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPANAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPANARIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPANARIO (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPANAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPANERA (DE LA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPANERA (LA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPANILLAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPANULAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPASOLA (LA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPASPERO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPAÑA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPECHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPESINO (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPEZO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPILLEJO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPILLO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPILLO (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPILLO ALTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPILLO CHICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPILLO DE ARENAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPILLO DE SAN ISIDRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPILLO DEL MUNDO NUEVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPILLO MOLINO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPILLOS LOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPING (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPING D'OREMOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPING EL FRESNO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPING PINAR DE CADALSO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPING SAN JUAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPING VALDEMORILLO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPITO (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPITO EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPIÑA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPO (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPO DE CALATRAVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPO DE CRIPTANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPO DE LA ESTRELLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPO DE LA PALOMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPO DE LA TORRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPO DE MONTIEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPO FLORIDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPO FUTBOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPO HERMOSO (DEL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPO OLIVAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPO REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPO REAL (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
CAMPO REAL 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
