SECCION_ID,CARRETERA,YEAR,n_accidents,n_fatal_30d,n_serious_30d,n_victims_30d,ASI_pct
M-611_13,M-611,2023,2,0,0,3,0.0
M-611_14,M-611,2018,1,0,0,1,0.0
M-611_14,M-611,2019,2,0,0,2,0.0
M-611_14,M-611,2021,2,0,0,2,0.0
M-611_14,M-611,2023,1,0,0,1,0.0
M-611_15,M-611,2017,1,0,0,2,0.0
M-611_15,M-611,2018,1,0,0,1,0.0
M-611_15,M-611,2024,1,0,0,1,0.0
M-611_16,M-611,2017,2,0,2,2,100.0
M-611_16,M-611,2019,1,0,0,1,0.0
M-611_16,M-611,2020,1,0,0,1,0.0
M-611_16,M-611,2021,1,0,0,1,0.0
M-611_16,M-611,2022,1,0,0,1,0.0
M-611_17,M-611,2017,1,0,1,1,100.0
M-611_18,M-611,2016,1,0,0,1,0.0
M-611_18,M-611,2021,1,0,0,1,0.0
M-611_18,M-611,2023,1,0,0,1,0.0
M-611_19,M-611,2016,1,0,1,1,100.0
M-611_19,M-611,2018,1,0,1,1,100.0
M-611_19,M-611,2020,2,0,0,2,0.0
M-611_19,M-611,2021,2,0,1,3,33.3333
M-611_19,M-611,2022,1,0,1,3,33.3333
M-611_19,M-611,2023,1,0,1,1,100.0
M-611_19,M-611,2024,1,0,1,1,100.0
M-611_2,M-611,2017,1,0,0,1,0.0
M-611_2,M-611,2018,1,0,0,1,0.0
M-611_2,M-611,2024,1,0,0,1,0.0
M-611_20,M-611,2017,1,0,1,1,100.0
M-611_21,M-611,2019,1,0,0,1,0.0
M-611_22,M-611,2022,1,0,0,1,0.0
M-611_23,M-611,2020,1,0,0,1,0.0
M-611_23,M-611,2021,1,0,0,2,0.0
M-611_23,M-611,2023,2,0,0,2,0.0
M-611_24,M-611,2017,1,0,0,1,0.0
M-611_24,M-611,2023,1,0,0,1,0.0
M-611_25,M-611,2017,1,0,0,1,0.0
M-611_25,M-611,2018,1,0,0,1,0.0
M-611_25,M-611,2020,2,0,0,2,0.0
M-611_25,M-611,2021,6,0,0,7,0.0
M-611_25,M-611,2022,4,0,0,4,0.0
M-611_25,M-611,2023,4,0,1,6,16.6667
M-611_25,M-611,2024,7,0,1,8,12.5
M-611_26,M-611,2019,1,0,0,1,0.0
M-611_26,M-611,2021,2,0,0,3,0.0
M-611_27,M-611,2024,1,0,0,1,0.0
M-611_3,M-611,2021,2,0,1,3,33.3333
M-611_3,M-611,2022,1,0,0,2,0.0
M-611_3,M-611,2024,1,0,0,1,0.0
M-611_4,M-611,2017,1,0,0,1,0.0
M-611_4,M-611,2019,2,0,0,2,0.0
M-611_4,M-611,2021,2,0,1,3,33.3333
M-611_4,M-611,2023,1,0,0,1,0.0
M-611_5,M-611,2019,1,0,0,1,0.0
M-611_5,M-611,2020,1,0,0,1,0.0
M-611_5,M-611,2021,1,0,0,1,0.0
M-611_5,M-611,2023,1,0,0,2,0.0
M-611_5,M-611,2024,1,0,0,5,0.0
M-611_6,M-611,2016,1,0,0,1,0.0
M-611_6,M-611,2019,1,0,0,3,0.0
M-611_6,M-611,2022,1,0,0,2,0.0
M-611_6,M-611,2023,1,0,0,1,0.0
M-611_7,M-611,2019,1,0,0,1,0.0
M-611_7,M-611,2021,2,0,0,3,0.0
M-611_7,M-611,2024,3,0,1,4,25.0
M-611_8,M-611,2019,1,0,0,1,0.0
M-611_8,M-611,2021,1,0,0,1,0.0
M-611_8,M-611,2023,1,0,0,1,0.0
M-611_9,M-611,2022,1,0,0,1,0.0
M-612_1,M-612,2016,1,0,0,1,0.0
M-612_1,M-612,2017,1,0,0,1,0.0
M-612_1,M-612,2023,1,0,0,1,0.0
M-612_2,M-612,2017,1,0,0,1,0.0
M-612_2,M-612,2019,1,0,0,1,0.0
M-612_2,M-612,2020,1,0,1,1,100.0
M-612_3,M-612,2021,1,1,0,1,100.0
M-612_3,M-612,2022,1,0,0,1,0.0
M-612_4,M-612,2017,1,1,0,5,20.0
M-612_4,M-612,2020,1,0,0,1,0.0
M-612_4,M-612,2022,2,0,0,5,0.0
M-612_5,M-612,2016,1,0,0,2,0.0
M-612_5,M-612,2021,1,0,0,1,0.0
M-612_6,M-612,2016,1,1,0,1,100.0
M-614_0,M-614,2017,1,0,0,1,0.0
M-614_0,M-614,2023,1,0,1,1,100.0
M-614_1,M-614,2017,1,0,1,6,16.6667
M-614_1,M-614,2022,1,0,0,1,0.0
M-614_10,M-614,2016,1,0,0,2,0.0
M-614_10,M-614,2017,3,0,0,4,0.0
M-614_10,M-614,2018,1,0,0,1,0.0
M-614_10,M-614,2019,1,0,0,1,0.0
M-614_10,M-614,2020,1,0,0,2,0.0
M-614_10,M-614,2021,2,0,0,3,0.0
M-614_10,M-614,2022,1,0,0,1,0.0
M-614_10,M-614,2023,1,0,0,1,0.0
M-614_10,M-614,2024,2,0,0,2,0.0
M-614_11,M-614,2020,2,0,0,3,0.0
M-614_2,M-614,2019,2,1,0,3,33.3333
M-614_2,M-614,2022,1,0,0,1,0.0
M-614_4,M-614,2020,1,0,0,3,0.0
M-614_4,M-614,2021,1,0,0,1,0.0
M-614_5,M-614,2017,2,0,0,2,0.0
M-614_5,M-614,2018,1,0,0,1,0.0
M-614_5,M-614,2019,1,0,0,1,0.0
M-614_5,M-614,2022,1,0,0,1,0.0
M-614_5,M-614,2024,1,0,0,1,0.0
M-614_6,M-614,2019,2,0,0,2,0.0
M-614_6,M-614,2020,1,0,0,1,0.0
M-614_7,M-614,2017,1,0,1,2,50.0
M-614_7,M-614,2018,1,0,0,1,0.0
M-614_7,M-614,2020,1,0,0,1,0.0
M-614_7,M-614,2021,1,0,0,1,0.0
M-614_7,M-614,2022,1,0,0,2,0.0
M-614_8,M-614,2016,1,0,0,2,0.0
M-614_8,M-614,2017,1,0,0,1,0.0
M-614_8,M-614,2018,2,0,0,2,0.0
M-614_8,M-614,2019,1,0,0,1,0.0
M-614_8,M-614,2020,1,0,0,1,0.0
M-614_8,M-614,2021,1,0,0,2,0.0
M-614_8,M-614,2022,1,0,0,1,0.0
M-614_9,M-614,2017,1,0,0,1,0.0
M-614_9,M-614,2018,3,0,0,4,0.0
M-614_9,M-614,2021,3,0,0,3,0.0
M-614_9,M-614,2024,5,0,1,8,12.5
M-615_0,M-615,2016,1,0,0,1,0.0
M-615_0,M-615,2019,1,0,0,1,0.0
M-615_0,M-615,2022,1,0,0,1,0.0
M-615_0,M-615,2023,1,0,0,1,0.0
M-615_1,M-615,2019,1,0,0,1,0.0
M-615_1,M-615,2020,2,0,0,6,0.0
M-615_1,M-615,2021,1,0,0,2,0.0
M-615_1,M-615,2023,1,0,0,2,0.0
M-615_1,M-615,2024,1,0,0,1,0.0
M-615_3,M-615,2023,1,0,0,1,0.0
M-615_3,M-615,2024,1,0,0,3,0.0
M-616 CB_0,M-616 CB,2016,1,0,0,2,0.0
M-616_0,M-616,2016,1,0,0,1,0.0
M-616_0,M-616,2017,2,0,0,3,0.0
M-616_0,M-616,2018,2,0,0,2,0.0
M-616_0,M-616,2019,1,0,0,1,0.0
M-616_0,M-616,2020,1,0,0,1,0.0
M-616_0,M-616,2021,1,0,0,1,0.0
M-616_0,M-616,2023,2,0,0,2,0.0
M-616_1,M-616,2016,4,0,0,5,0.0
M-616_1,M-616,2017,1,0,0,1,0.0
M-616_1,M-616,2019,1,0,0,1,0.0
M-616_1,M-616,2020,1,0,0,1,0.0
M-616_1,M-616,2021,1,0,0,1,0.0
M-616_1,M-616,2022,2,0,0,2,0.0
M-616_1,M-616,2024,1,0,0,1,0.0
M-616_2,M-616,2017,1,0,0,1,0.0
M-616_2,M-616,2018,1,0,0,1,0.0
M-616_2,M-616,2020,2,0,0,2,0.0
M-616_2,M-616,2021,4,0,0,4,0.0
M-616_2,M-616,2024,1,0,0,1,0.0
M-616_3,M-616,2017,5,0,0,8,0.0
M-616_3,M-616,2018,3,0,0,3,0.0
M-616_3,M-616,2019,4,0,0,5,0.0
M-616_3,M-616,2021,3,0,1,4,25.0
M-616_3,M-616,2024,1,0,0,1,0.0
M-616_4,M-616,2019,1,0,0,1,0.0
M-617_0,M-617,2018,1,0,0,2,0.0
M-617_0,M-617,2022,1,0,0,2,0.0
M-617_1,M-617,2017,1,0,0,2,0.0
M-617_2,M-617,2020,1,0,0,1,0.0
M-617_3,M-617,2020,1,0,0,5,0.0
M-617_4,M-617,2017,1,0,0,1,0.0
M-617_5,M-617,2020,1,0,1,1,100.0
M-617_5,M-617,2021,1,0,0,2,0.0
M-617_7,M-617,2021,1,0,0,1,0.0
M-618_0,M-618,2017,1,0,0,4,0.0
M-618_0,M-618,2018,1,0,0,1,0.0
M-618_0,M-618,2019,2,0,0,2,0.0
M-618_0,M-618,2021,3,0,0,3,0.0
M-618_0,M-618,2023,1,0,0,1,0.0
M-618_0,M-618,2024,1,0,0,1,0.0
M-618_1,M-618,2016,1,0,0,1,0.0
M-618_1,M-618,2017,1,0,0,1,0.0
M-618_1,M-618,2018,1,0,0,2,0.0
M-618_1,M-618,2022,2,0,0,2,0.0
M-618_1,M-618,2023,3,0,0,4,0.0
M-618_11,M-618,2018,1,0,1,2,50.0
M-618_12,M-618,2020,1,0,0,1,0.0
M-618_13,M-618,2016,1,0,0,1,0.0
M-618_13,M-618,2018,1,1,0,4,25.0
M-618_13,M-618,2019,1,0,1,1,100.0
M-618_14,M-618,2020,1,0,0,1,0.0
M-618_16,M-618,2017,1,0,0,1,0.0
M-618_16,M-618,2018,1,0,0,1,0.0
M-618_16,M-618,2019,1,0,0,1,0.0
M-618_17,M-618,2017,1,0,0,1,0.0
M-618_17,M-618,2018,1,0,0,1,0.0
M-618_17,M-618,2020,1,0,0,1,0.0
M-618_17,M-618,2021,1,0,0,1,0.0
M-618_17,M-618,2022,1,0,0,1,0.0
M-618_17,M-618,2023,2,0,0,2,0.0
M-618_17,M-618,2024,2,0,0,2,0.0
M-618_18,M-618,2017,2,0,0,3,0.0
M-618_18,M-618,2019,1,0,0,1,0.0
M-618_18,M-618,2021,5,0,1,6,16.6667
M-618_18,M-618,2022,1,0,0,1,0.0
M-618_19,M-618,2019,1,0,0,3,0.0
M-618_19,M-618,2021,1,0,0,1,0.0
M-618_19,M-618,2024,3,0,0,7,0.0
M-618_2,M-618,2016,6,0,0,6,0.0
M-618_2,M-618,2017,1,0,0,1,0.0
M-618_2,M-618,2018,1,0,0,1,0.0
M-618_2,M-618,2019,1,0,0,1,0.0
M-618_2,M-618,2020,1,0,0,1,0.0
M-618_2,M-618,2021,1,0,0,1,0.0
M-618_2,M-618,2022,1,0,0,1,0.0
M-618_2,M-618,2023,3,0,0,3,0.0
M-618_2,M-618,2024,3,0,0,3,0.0
M-618_20,M-618,2016,2,0,0,4,0.0
M-618_20,M-618,2017,3,0,0,3,0.0
M-618_20,M-618,2019,1,0,0,1,0.0
M-618_20,M-618,2021,1,0,0,1,0.0
M-618_20,M-618,2022,1,0,0,2,0.0
M-618_20,M-618,2023,1,0,1,6,16.6667
M-618_20,M-618,2024,1,0,0,1,0.0
M-618_21,M-618,2016,4,0,0,6,0.0
M-618_21,M-618,2018,2,0,0,5,0.0
M-618_21,M-618,2020,1,0,0,1,0.0
M-618_21,M-618,2023,1,0,0,1,0.0
M-618_22,M-618,2017,1,0,0,1,0.0
M-618_22,M-618,2021,4,0,0,5,0.0
M-618_22,M-618,2022,2,0,2,3,66.6667
M-618_22,M-618,2023,1,0,0,1,0.0
M-618_23,M-618,2016,1,0,0,1,0.0
M-618_23,M-618,2017,2,0,1,3,33.3333
M-618_23,M-618,2018,3,0,0,3,0.0
M-618_23,M-618,2021,2,0,0,2,0.0
M-618_23,M-618,2022,1,0,0,1,0.0
M-618_3,M-618,2016,1,0,0,1,0.0
M-618_3,M-618,2018,1,0,0,1,0.0
M-618_3,M-618,2019,1,0,0,1,0.0
M-618_3,M-618,2021,1,0,0,3,0.0
M-618_3,M-618,2022,1,0,0,1,0.0
M-618_4,M-618,2018,2,0,0,2,0.0
M-618_4,M-618,2020,1,0,0,1,0.0
M-618_5,M-618,2017,1,0,0,1,0.0
M-618_5,M-618,2019,2,0,0,2,0.0
M-618_5,M-618,2023,1,0,0,2,0.0
M-618_6,M-618,2019,1,0,0,2,0.0
M-618_6,M-618,2023,1,0,0,1,0.0
M-618_7,M-618,2016,1,0,0,2,0.0
M-618_7,M-618,2020,1,0,0,4,0.0
M-618_7,M-618,2024,1,0,0,1,0.0
M-618_8,M-618,2018,1,0,0,4,0.0
M-618_8,M-618,2019,2,0,0,2,0.0
M-618_9,M-618,2017,1,0,0,2,0.0
M-618_9,M-618,2019,1,0,0,1,0.0
M-619_0,M-619,2018,1,0,0,1,0.0
M-619_0,M-619,2019,1,0,0,1,0.0
M-619_0,M-619,2021,2,0,0,3,0.0
M-619_0,M-619,2023,1,0,0,1,0.0
M-619_0,M-619,2024,1,0,0,2,0.0
M-619_1,M-619,2016,2,0,0,3,0.0
M-619_1,M-619,2018,1,0,0,1,0.0
M-619_1,M-619,2020,2,0,0,3,0.0
M-619_1,M-619,2021,2,0,1,2,50.0
M-619_1,M-619,2022,1,0,0,1,0.0
M-619_1,M-619,2023,1,0,0,1,0.0
M-619_1,M-619,2024,2,0,0,2,0.0
M-619_2,M-619,2017,1,0,0,3,0.0
M-619_2,M-619,2018,2,0,0,4,0.0
M-619_2,M-619,2019,1,0,0,1,0.0
M-619_2,M-619,2021,1,0,1,2,50.0
M-619_2,M-619,2022,2,0,2,2,100.0
M-619_2,M-619,2023,3,0,2,4,50.0
M-619_2,M-619,2024,1,0,0,1,0.0
M-619_3,M-619,2017,1,0,0,1,0.0
M-619_3,M-619,2018,3,0,0,3,0.0
M-619_3,M-619,2021,1,0,0,1,0.0
M-619_3,M-619,2023,2,0,1,3,33.3333
M-619_4,M-619,2019,1,0,0,1,0.0
M-619_4,M-619,2022,2,0,1,2,50.0
M-619_5,M-619,2018,1,0,0,1,0.0
M-619_5,M-619,2019,2,0,1,2,50.0
M-620_0,M-620,2016,1,0,0,1,0.0
M-620_0,M-620,2018,1,0,0,1,0.0
M-620_0,M-620,2019,2,0,0,2,0.0
M-620_0,M-620,2022,3,1,0,3,33.3333
M-620_0,M-620,2023,2,0,0,3,0.0
M-620_1,M-620,2016,1,0,0,1,0.0
M-620_1,M-620,2018,2,0,1,3,33.3333
M-620_1,M-620,2019,1,0,0,1,0.0
M-620_1,M-620,2020,2,1,0,2,50.0
M-620_1,M-620,2023,2,0,0,2,0.0
M-621_0,M-621,2016,1,0,0,3,0.0
M-621_1,M-621,2016,1,0,0,1,0.0
M-621_2,M-621,2020,1,0,0,1,0.0
M-621_3,M-621,2022,2,0,0,2,0.0
M-622_1,M-622,2018,2,0,0,3,0.0
M-622_10,M-622,2019,1,0,0,1,0.0
M-622_11,M-622,2019,2,0,0,3,0.0
M-622_11,M-622,2023,1,0,0,1,0.0
M-622_2,M-622,2017,1,0,0,1,0.0
M-622_2,M-622,2020,1,1,0,3,33.3333
M-622_3,M-622,2018,2,0,0,2,0.0
M-622_3,M-622,2019,1,0,1,4,25.0
M-622_3,M-622,2023,1,0,0,1,0.0
M-622_4,M-622,2016,1,0,0,2,0.0
M-622_4,M-622,2017,2,0,0,3,0.0
M-622_4,M-622,2019,1,0,0,1,0.0
M-622_4,M-622,2022,2,0,0,2,0.0
M-622_4,M-622,2024,1,0,0,1,0.0
M-622_5,M-622,2019,1,0,0,2,0.0
M-622_5,M-622,2022,2,0,0,2,0.0
M-622_6,M-622,2017,1,0,0,3,0.0
M-622_6,M-622,2020,1,0,1,2,50.0
M-622_6,M-622,2021,2,0,1,2,50.0
M-622_6,M-622,2022,1,0,0,2,0.0
M-622_6,M-622,2024,1,0,0,2,0.0
M-622_7,M-622,2016,1,0,0,3,0.0
M-622_7,M-622,2024,1,0,0,1,0.0
M-622_8,M-622,2018,2,0,0,2,0.0
M-622_8,M-622,2019,2,0,0,2,0.0
M-622_8,M-622,2020,1,0,1,1,100.0
M-622_8,M-622,2022,1,0,0,4,0.0
M-622_9,M-622,2017,2,0,0,2,0.0
M-622_9,M-622,2019,2,1,1,2,100.0
M-622_9,M-622,2022,1,0,0,1,0.0
M-622_9,M-622,2024,1,0,0,2,0.0
M-623_0,M-623,2017,1,1,0,1,100.0
M-623_0,M-623,2018,1,0,0,1,0.0
M-623_0,M-623,2019,1,0,0,1,0.0
M-623_0,M-623,2020,1,0,0,1,0.0
M-623_0,M-623,2021,1,0,0,1,0.0
M-623_0,M-623,2024,1,0,0,1,0.0
M-623_1,M-623,2016,1,0,0,1,0.0
M-623_1,M-623,2022,1,0,0,1,0.0
M-623_10,M-623,2017,1,0,0,1,0.0
M-623_10,M-623,2018,1,0,0,1,0.0
M-623_10,M-623,2022,1,0,0,3,0.0
M-623_10,M-623,2024,1,0,0,1,0.0
M-623_11,M-623,2016,1,0,1,5,20.0
M-623_11,M-623,2019,1,0,0,1,0.0
M-623_11,M-623,2021,1,0,0,1,0.0
M-623_11,M-623,2022,1,0,0,1,0.0
M-623_3,M-623,2016,1,0,0,1,0.0
M-623_3,M-623,2017,1,0,0,3,0.0
M-623_3,M-623,2019,1,0,0,1,0.0
M-623_3,M-623,2020,2,0,0,2,0.0
M-623_3,M-623,2021,1,0,0,1,0.0
M-623_3,M-623,2022,1,0,0,3,0.0
M-623_3,M-623,2023,1,0,0,1,0.0
M-623_3,M-623,2024,2,0,0,4,0.0
M-623_4,M-623,2016,1,0,0,1,0.0
M-623_4,M-623,2017,3,0,2,6,33.3333
M-623_4,M-623,2018,3,0,1,4,25.0
M-623_4,M-623,2019,4,0,0,5,0.0
M-623_4,M-623,2021,4,0,1,6,16.6667
M-623_4,M-623,2022,2,0,1,2,50.0
M-623_4,M-623,2023,3,0,3,8,37.5
M-623_4,M-623,2024,2,0,0,3,0.0
M-623_5,M-623,2016,1,0,0,1,0.0
M-623_5,M-623,2022,1,0,0,1,0.0
M-623_5,M-623,2023,1,0,0,1,0.0
M-623_6,M-623,2017,1,0,0,1,0.0
M-623_6,M-623,2018,1,0,0,1,0.0
M-623_6,M-623,2020,1,0,1,1,100.0
M-623_6,M-623,2021,2,0,0,5,0.0
M-623_6,M-623,2022,1,0,0,1,0.0
M-623_6,M-623,2023,1,0,0,1,0.0
M-623_7,M-623,2018,1,0,0,1,0.0
M-623_7,M-623,2019,1,0,0,1,0.0
M-623_7,M-623,2020,1,0,0,1,0.0
M-623_7,M-623,2024,1,0,0,2,0.0
M-623_8,M-623,2017,1,0,0,1,0.0
M-623_8,M-623,2019,1,0,0,1,0.0
M-623_9,M-623,2017,1,0,0,1,0.0
M-623_9,M-623,2018,1,0,0,1,0.0
M-623_9,M-623,2020,1,0,0,1,0.0
M-625_0,M-625,2017,1,0,0,1,0.0
M-625_0,M-625,2021,2,0,0,2,0.0
M-625_0,M-625,2022,2,0,0,2,0.0
M-625_1,M-625,2017,1,0,0,1,0.0
M-625_1,M-625,2019,1,0,0,1,0.0
M-625_1,M-625,2020,1,0,0,1,0.0
M-625_1,M-625,2022,2,0,0,2,0.0
M-625_1,M-625,2023,1,0,0,1,0.0
M-625_10,M-625,2016,1,0,0,2,0.0
M-625_10,M-625,2020,2,0,0,2,0.0
M-625_10,M-625,2024,2,0,0,3,0.0
M-625_11,M-625,2016,1,0,0,1,0.0
M-625_11,M-625,2018,1,0,1,1,100.0
M-625_11,M-625,2022,1,0,0,2,0.0
M-625_12,M-625,2016,1,0,0,4,0.0
M-625_12,M-625,2022,1,0,1,1,100.0
M-625_13,M-625,2018,1,0,0,1,0.0
M-625_13,M-625,2019,2,1,1,4,50.0
M-625_13,M-625,2021,1,0,0,1,0.0
M-625_13,M-625,2022,1,0,0,1,0.0
M-625_15,M-625,2017,1,0,1,1,100.0
M-625_15,M-625,2022,1,0,0,1,0.0
M-625_15,M-625,2024,1,0,0,1,0.0
M-625_16,M-625,2017,1,0,0,1,0.0
M-625_16,M-625,2018,1,0,0,1,0.0
M-625_16,M-625,2020,1,0,0,1,0.0
M-625_17,M-625,2018,1,0,0,2,0.0
M-625_17,M-625,2021,1,0,0,1,0.0
M-625_17,M-625,2022,1,0,1,2,50.0
M-625_17,M-625,2023,3,0,0,4,0.0
M-625_18,M-625,2022,2,0,0,2,0.0
M-625_19,M-625,2017,1,0,1,1,100.0
M-625_19,M-625,2023,1,0,0,1,0.0
M-625_2,M-625,2018,1,0,0,1,0.0
M-625_2,M-625,2020,2,0,1,2,50.0
M-625_2,M-625,2023,1,0,0,1,0.0
M-625_20,M-625,2019,1,0,0,4,0.0
M-625_20,M-625,2024,1,0,0,1,0.0
M-625_21,M-625,2019,1,0,0,1,0.0
M-625_22,M-625,2016,1,0,0,1,0.0
M-625_3,M-625,2017,1,1,0,1,100.0
M-625_3,M-625,2018,1,0,1,1,100.0
M-625_3,M-625,2020,2,0,0,3,0.0
M-625_3,M-625,2021,1,0,0,2,0.0
M-625_3,M-625,2023,1,1,0,1,100.0
M-625_4,M-625,2016,2,0,1,2,50.0
M-625_4,M-625,2017,2,0,0,2,0.0
M-625_4,M-625,2019,1,0,0,1,0.0
M-625_4,M-625,2022,1,0,0,1,0.0
M-625_5,M-625,2020,1,0,0,1,0.0
M-625_5,M-625,2021,1,0,0,1,0.0
M-625_6,M-625,2019,1,0,0,1,0.0
M-625_7,M-625,2022,1,0,0,1,0.0
M-625_8,M-625,2016,2,0,1,2,50.0
M-625_8,M-625,2018,1,1,1,2,100.0
M-625_8,M-625,2019,1,0,0,1,0.0
M-625_9,M-625,2017,1,0,0,3,0.0
M-625_9,M-625,2018,2,0,1,2,50.0
M-625_9,M-625,2019,1,0,0,2,0.0
M-625_9,M-625,2021,1,0,0,1,0.0
M-626_0,M-626,2016,1,0,0,1,0.0
M-626_0,M-626,2020,1,0,0,1,0.0
M-626_0,M-626,2021,1,0,0,1,0.0
M-626_1,M-626,2021,1,0,0,1,0.0
M-626_2,M-626,2020,1,0,0,1,0.0
M-626_4,M-626,2022,3,0,1,3,33.3333
M-626_5,M-626,2017,2,0,1,3,33.3333
M-626_5,M-626,2021,1,0,0,3,0.0
M-626_5,M-626,2022,1,1,0,1,100.0
M-626_5,M-626,2024,1,0,1,1,100.0
M-626_6,M-626,2017,1,0,0,1,0.0
M-626_6,M-626,2019,1,0,1,4,25.0
M-626_6,M-626,2020,1,0,0,1,0.0
M-626_6,M-626,2021,1,0,0,1,0.0
M-626_6,M-626,2024,1,0,0,2,0.0
M-627_0,M-627,2017,1,0,0,1,0.0
M-627_0,M-627,2022,1,0,0,1,0.0
M-627_1,M-627,2021,1,0,0,1,0.0
M-627_1,M-627,2024,1,0,0,1,0.0
M-629_0,M-629,2017,1,0,0,1,0.0
M-629_0,M-629,2019,1,0,0,1,0.0
M-629_1,M-629,2023,1,0,0,1,0.0
M-629_13,M-629,2023,1,1,0,1,100.0
M-629_14,M-629,2016,1,0,0,1,0.0
M-629_15,M-629,2019,1,0,0,1,0.0
M-629_16,M-629,2024,1,0,0,1,0.0
M-629_17,M-629,2023,2,0,1,5,20.0
M-629_17,M-629,2024,1,0,0,1,0.0
M-629_2,M-629,2023,1,0,0,1,0.0
M-629_20,M-629,2017,1,0,0,1,0.0
M-629_3,M-629,2021,2,0,0,2,0.0
M-629_3,M-629,2023,1,0,1,1,100.0
M-629_4,M-629,2016,1,0,1,1,100.0
M-629_4,M-629,2020,1,0,0,1,0.0
M-629_4,M-629,2024,1,0,0,2,0.0
M-629_5,M-629,2024,1,0,0,1,0.0
M-629_6,M-629,2017,2,1,0,3,33.3333
M-629_6,M-629,2020,1,0,0,1,0.0
M-629_6,M-629,2024,1,1,0,1,100.0
M-629_8,M-629,2016,1,0,0,1,0.0
M-629_8,M-629,2019,1,0,0,1,0.0
M-631_0,M-631,2016,1,0,1,1,100.0
M-631_0,M-631,2018,1,1,0,1,100.0
M-631_0,M-631,2019,1,0,0,2,0.0
M-631_2,M-631,2017,1,0,0,1,0.0
M-631_2,M-631,2018,2,0,0,5,0.0
M-631_2,M-631,2020,1,0,0,2,0.0
M-631_2,M-631,2023,1,0,0,2,0.0
M-631_2,M-631,2024,1,0,1,1,100.0
M-631_3,M-631,2023,1,0,1,1,100.0
M-631_4,M-631,2021,1,0,0,1,0.0
M-631_5,M-631,2022,1,0,0,4,0.0
M-631_5,M-631,2024,1,0,0,1,0.0
M-631_6,M-631,2020,1,0,0,1,0.0
M-631_6,M-631,2023,1,0,0,1,0.0
M-631_7,M-631,2023,1,0,0,2,0.0
M-631_9,M-631,2017,1,0,0,1,0.0
M-633_1,M-633,2016,1,0,0,2,0.0
M-633_2,M-633,2018,1,0,0,1,0.0
M-633_5,M-633,2016,1,0,1,1,100.0
M-634_0,M-634,2019,1,0,0,1,0.0
M-634_0,M-634,2022,1,0,0,1,0.0
M-634_3,M-634,2017,1,0,0,1,0.0
M-634_8,M-634,2019,1,0,0,2,0.0
M-635_0,M-635,2021,1,0,1,2,50.0
M-635_1,M-635,2024,1,0,0,1,0.0
M-636_2,M-636,2022,1,0,1,1,100.0
M-637_1,M-637,2019,1,0,0,1,0.0
M-637_11,M-637,2022,1,0,0,1,0.0
M-637_11,M-637,2024,1,0,0,1,0.0
M-637_2,M-637,2018,1,1,0,1,100.0
M-637_3,M-637,2017,1,0,0,1,0.0
M-637_5,M-637,2017,1,0,0,1,0.0
M-637_5,M-637,2022,1,0,0,1,0.0
M-637_6,M-637,2016,1,0,0,1,0.0
M-637_6,M-637,2017,1,0,0,1,0.0
M-637_6,M-637,2021,1,0,0,1,0.0
M-637_6,M-637,2024,1,0,0,1,0.0
M-637_8,M-637,2023,1,0,0,1,0.0
M-637_9,M-637,2018,2,0,0,2,0.0
M-637_9,M-637,2019,4,0,1,4,25.0
M-637_9,M-637,2020,1,0,0,1,0.0
M-637_9,M-637,2022,1,0,0,1,0.0
M-637_9,M-637,2024,2,0,0,2,0.0
M-822_0,M-822,2020,1,0,0,3,0.0
M-823_0,M-823,2016,1,0,0,1,0.0
M-823_0,M-823,2022,1,0,0,1,0.0
M-823_1,M-823,2019,1,0,0,1,0.0
M-823_1,M-823,2023,1,0,0,1,0.0
M-823_2,M-823,2017,1,0,0,1,0.0
M-823_2,M-823,2018,1,0,0,1,0.0
M-823_2,M-823,2021,1,0,0,1,0.0
M-823_2,M-823,2023,2,0,0,3,0.0
M-823_3,M-823,2016,2,0,0,2,0.0
M-823_3,M-823,2017,2,0,0,2,0.0
M-823_3,M-823,2020,2,0,0,2,0.0
M-823_3,M-823,2023,1,0,0,1,0.0
M-823_4,M-823,2016,1,0,0,1,0.0
M-823_4,M-823,2017,1,0,0,1,0.0
M-823_4,M-823,2018,2,0,1,3,33.3333
M-823_4,M-823,2019,1,1,0,1,100.0
M-823_4,M-823,2021,1,0,0,1,0.0
M-823_4,M-823,2024,1,0,0,1,0.0
M-823_5,M-823,2016,1,1,0,1,100.0
M-823_5,M-823,2019,1,0,0,1,0.0
M-823_5,M-823,2022,3,0,0,4,0.0
M-831RE_4,M-831RE,2021,1,0,0,5,0.0
M-831RE_4,M-831RE,2023,1,0,0,1,0.0
M-831_3,M-831,2019,1,0,0,1,0.0
M-831_4,M-831,2017,1,0,1,1,100.0
M-832_0,M-832,2017,2,0,0,4,0.0
M-832_0,M-832,2022,1,0,0,1,0.0
M-832_1,M-832,2018,1,0,0,1,0.0
M-832_1,M-832,2019,1,0,0,1,0.0
M-832_1,M-832,2021,1,0,0,2,0.0
M-832_1,M-832,2023,2,0,0,4,0.0
M-832_2,M-832,2016,1,0,0,1,0.0
M-832_2,M-832,2018,1,0,0,2,0.0
M-832_2,M-832,2024,1,0,0,1,0.0
M-832_3,M-832,2019,2,0,0,2,0.0
M-832_3,M-832,2024,1,0,0,1,0.0
M-841_0,M-841,2016,4,0,0,5,0.0
M-841_0,M-841,2017,3,0,0,3,0.0
