CARRETERA,TIPO_ACCIDENTE_LABEL,YEAR,n_accidents,n_total_road_year,rel_freq_pct
M-123,Salida de la vía por la izquierda con vuelco,2017,1,4,25.0
M-123,Salida de la vía por la izquierda con vuelco,2019,2,6,33.3333
M-123,Salida de la vía por la izquierda con vuelco,2020,1,7,14.2857
M-123,Salida de la vía por la izquierda con vuelco,2024,1,6,16.6667
M-123,"Salida de la vía por la izquierda, otro tipo",2016,1,10,10.0
M-123,"Salida de la vía por la izquierda, otro tipo",2019,1,6,16.6667
M-123,"Salida de la vía por la izquierda, otro tipo",2021,1,7,14.2857
M-123,"Salida de la vía por la izquierda, otro tipo",2024,1,6,16.6667
M-124,Atropello a animales,2021,1,1,100.0
M-124,Atropello a animales,2022,1,1,100.0
M-124,Salida de la vía por la derecha con colisión,2023,1,2,50.0
M-124,Salida de la vía por la derecha otro tipo,2023,1,2,50.0
M-124,Salida de la vía por la izquierda con colisión,2024,1,1,100.0
M-124,"Salida de la vía por la izquierda, otro tipo",2016,2,2,100.0
M-126,Atropello a animales,2016,1,1,100.0
M-126,Caída,2020,1,1,100.0
M-126,Salida de la vía por la derecha otro tipo,2019,1,1,100.0
M-126,Salida de la vía por la izquierda con colisión,2023,1,1,100.0
M-127,Atropello a personas,2016,1,5,20.0
M-127,Caída,2021,1,8,12.5
M-127,Colisión frontal,2018,1,3,33.3333
M-127,Colisión frontal,2019,1,4,25.0
M-127,Colisión frontal,2021,1,8,12.5
M-127,Colisión frontal,2024,1,6,16.6667
M-127,Colisión fronto-lateral,2022,1,6,16.6667
M-127,Colisión fronto-lateral,2024,2,6,33.3333
M-127,Colisión por alcance,2016,1,5,20.0
M-127,Colisión por alcance,2021,1,8,12.5
M-127,Salida de la vía por la derecha con colisión,2016,1,5,20.0
M-127,Salida de la vía por la derecha con colisión,2017,1,8,12.5
M-127,Salida de la vía por la derecha con colisión,2019,1,4,25.0
M-127,Salida de la vía por la derecha con colisión,2021,2,8,25.0
M-127,Salida de la vía por la derecha con colisión,2023,1,3,33.3333
M-127,Salida de la vía por la derecha con despeñamiento,2017,1,8,12.5
M-127,Salida de la vía por la derecha con vuelco,2017,2,8,25.0
M-127,Salida de la vía por la derecha con vuelco,2018,1,3,33.3333
M-127,Salida de la vía por la derecha con vuelco,2019,1,4,25.0
M-127,Salida de la vía por la derecha con vuelco,2022,1,6,16.6667
M-127,Salida de la vía por la derecha otro tipo,2016,2,5,40.0
M-127,Salida de la vía por la derecha otro tipo,2017,2,8,25.0
M-127,Salida de la vía por la derecha otro tipo,2018,1,3,33.3333
M-127,Salida de la vía por la derecha otro tipo,2019,1,4,25.0
M-127,Salida de la vía por la derecha otro tipo,2020,1,3,33.3333
M-127,Salida de la vía por la derecha otro tipo,2021,2,8,25.0
M-127,Salida de la vía por la derecha otro tipo,2022,2,6,33.3333
M-127,Salida de la vía por la derecha otro tipo,2023,1,3,33.3333
M-127,Salida de la vía por la derecha otro tipo,2024,2,6,33.3333
M-127,Salida de la vía por la izquierda con colisión,2017,1,8,12.5
M-127,Salida de la vía por la izquierda con colisión,2020,1,3,33.3333
M-127,Salida de la vía por la izquierda con colisión,2023,1,3,33.3333
M-127,Salida de la vía por la izquierda con vuelco,2017,1,8,12.5
M-127,Salida de la vía por la izquierda con vuelco,2024,1,6,16.6667
M-127,"Salida de la vía por la izquierda, otro tipo",2020,1,3,33.3333
M-127,"Salida de la vía por la izquierda, otro tipo",2021,1,8,12.5
M-127,"Salida de la vía por la izquierda, otro tipo",2022,2,6,33.3333
M-128,"Salida de la vía por la izquierda, otro tipo",2020,1,1,100.0
M-129,Atropello a personas,2017,1,2,50.0
M-129,Colisión fronto-lateral,2021,1,1,100.0
M-129,Colisión fronto-lateral,2024,1,4,25.0
M-129,Salida de la vía por la derecha con colisión,2016,1,2,50.0
M-129,Salida de la vía por la derecha con colisión,2022,1,1,100.0
M-129,Salida de la vía por la derecha con colisión,2023,1,2,50.0
M-129,Salida de la vía por la derecha otro tipo,2018,1,1,100.0
M-129,Salida de la vía por la derecha otro tipo,2020,2,2,100.0
M-129,Salida de la vía por la derecha otro tipo,2023,1,2,50.0
M-129,Salida de la vía por la derecha otro tipo,2024,1,4,25.0
M-129,Salida de la vía por la izquierda con despeñamiento,2024,1,4,25.0
M-129,"Salida de la vía por la izquierda, otro tipo",2016,1,2,50.0
M-129,"Salida de la vía por la izquierda, otro tipo",2017,1,2,50.0
M-129,"Salida de la vía por la izquierda, otro tipo",2024,1,4,25.0
M-13,Colisión por alcance,2024,2,3,66.6667
M-13,Salida de la vía por la derecha con colisión,2019,1,1,100.0
M-13,Salida de la vía por la derecha con vuelco,2023,1,1,100.0
M-13,Salida de la vía por la izquierda con colisión,2017,1,1,100.0
M-13,"Salida de la vía por la izquierda, otro tipo",2018,1,1,100.0
M-13,"Salida de la vía por la izquierda, otro tipo",2024,1,3,33.3333
M-130,Caída,2023,1,1,100.0
M-130,Caída,2024,2,4,50.0
M-130,Colisión frontal,2021,1,1,100.0
M-130,Salida de la vía por la derecha con colisión,2024,1,4,25.0
M-130,Salida de la vía por la derecha con despeñamiento,2020,1,2,50.0
M-130,Salida de la vía por la derecha otro tipo,2019,1,1,100.0
M-130,Salida de la vía por la derecha otro tipo,2020,1,2,50.0
M-130,Salida de la vía por la derecha otro tipo,2022,2,3,66.6667
M-130,Salida de la vía por la derecha otro tipo,2024,1,4,25.0
M-130,"Salida de la vía por la izquierda, otro tipo",2022,1,3,33.3333
M-131,Atropello a animales,2018,1,5,20.0
M-131,Caída,2022,2,7,28.5714
M-131,Caída,2023,2,3,66.6667
M-131,Caída,2024,1,4,25.0
M-131,Colisión contra obstáculo o elemento de la vía,2016,1,6,16.6667
M-131,Salida de la vía por la derecha con colisión,2016,3,6,50.0
M-131,Salida de la vía por la derecha con colisión,2019,1,8,12.5
M-131,Salida de la vía por la derecha con colisión,2021,1,3,33.3333
M-131,Salida de la vía por la derecha con colisión,2022,1,7,14.2857
M-131,Salida de la vía por la derecha con despeñamiento,2019,1,8,12.5
M-131,Salida de la vía por la derecha con vuelco,2018,1,5,20.0
M-131,Salida de la vía por la derecha con vuelco,2024,1,4,25.0
M-131,Salida de la vía por la derecha otro tipo,2016,1,6,16.6667
M-131,Salida de la vía por la derecha otro tipo,2017,3,4,75.0
M-131,Salida de la vía por la derecha otro tipo,2019,5,8,62.5
M-131,Salida de la vía por la derecha otro tipo,2020,4,6,66.6667
M-131,Salida de la vía por la derecha otro tipo,2021,1,3,33.3333
M-131,Salida de la vía por la derecha otro tipo,2022,3,7,42.8571
M-131,Salida de la vía por la derecha otro tipo,2023,1,3,33.3333
M-131,Salida de la vía por la derecha otro tipo,2024,2,4,50.0
M-131,Salida de la vía por la izquierda con despeñamiento,2016,1,6,16.6667
M-131,Salida de la vía por la izquierda con despeñamiento,2020,1,6,16.6667
M-131,Salida de la vía por la izquierda con vuelco,2018,1,5,20.0
M-131,"Salida de la vía por la izquierda, otro tipo",2017,1,4,25.0
M-131,"Salida de la vía por la izquierda, otro tipo",2018,2,5,40.0
M-131,"Salida de la vía por la izquierda, otro tipo",2019,1,8,12.5
M-131,"Salida de la vía por la izquierda, otro tipo",2020,1,6,16.6667
M-131,"Salida de la vía por la izquierda, otro tipo",2021,1,3,33.3333
M-131,"Salida de la vía por la izquierda, otro tipo",2022,1,7,14.2857
M-132,Colisión fronto-lateral,2023,1,1,100.0
M-132,Salida de la vía por la derecha otro tipo,2024,1,1,100.0
M-133,Caída,2017,1,8,12.5
M-133,Caída,2019,2,11,18.1818
M-133,Caída,2020,1,10,10.0
M-133,Caída,2021,1,11,9.0909
M-133,Caída,2022,1,8,12.5
M-133,Colisión contra obstáculo o elemento de la vía,2017,1,8,12.5
M-133,Colisión frontal,2018,1,4,25.0
M-133,Colisión frontal,2019,1,11,9.0909
M-133,Colisión frontal,2020,1,10,10.0
M-133,Colisión frontal,2022,2,8,25.0
M-133,Colisión fronto-lateral,2017,1,8,12.5
M-133,Colisión fronto-lateral,2018,1,4,25.0
M-133,Colisión fronto-lateral,2021,2,11,18.1818
M-133,Colisión lateral,2021,1,11,9.0909
M-133,Colisión por alcance,2019,1,11,9.0909
M-133,Colisión por alcance,2024,1,4,25.0
M-133,Otro tipo de accidente,2017,1,8,12.5
M-133,Salida de la vía por la derecha con colisión,2016,1,8,12.5
M-133,Salida de la vía por la derecha con colisión,2019,1,11,9.0909
M-133,Salida de la vía por la derecha con colisión,2020,1,10,10.0
M-133,Salida de la vía por la derecha con colisión,2024,1,4,25.0
M-133,Salida de la vía por la derecha con despeñamiento,2020,1,10,10.0
M-133,Salida de la vía por la derecha con despeñamiento,2023,1,5,20.0
M-133,Salida de la vía por la derecha con vuelco,2019,1,11,9.0909
M-133,Salida de la vía por la derecha otro tipo,2016,5,8,62.5
M-133,Salida de la vía por la derecha otro tipo,2017,2,8,25.0
M-133,Salida de la vía por la derecha otro tipo,2018,1,4,25.0
M-133,Salida de la vía por la derecha otro tipo,2019,3,11,27.2727
M-133,Salida de la vía por la derecha otro tipo,2020,4,10,40.0
M-133,Salida de la vía por la derecha otro tipo,2021,4,11,36.3636
M-133,Salida de la vía por la derecha otro tipo,2022,5,8,62.5
M-133,Salida de la vía por la derecha otro tipo,2023,4,5,80.0
M-133,Salida de la vía por la derecha otro tipo,2024,2,4,50.0
M-133,Salida de la vía por la izquierda con colisión,2016,1,8,12.5
M-133,Salida de la vía por la izquierda con colisión,2020,1,10,10.0
M-133,"Salida de la vía por la izquierda, otro tipo",2016,1,8,12.5
M-133,"Salida de la vía por la izquierda, otro tipo",2017,2,8,25.0
M-133,"Salida de la vía por la izquierda, otro tipo",2018,1,4,25.0
M-133,"Salida de la vía por la izquierda, otro tipo",2019,2,11,18.1818
M-133,"Salida de la vía por la izquierda, otro tipo",2020,1,10,10.0
M-133,"Salida de la vía por la izquierda, otro tipo",2021,3,11,27.2727
M-134,Caída,2024,1,3,33.3333
M-134,Colisión fronto-lateral,2017,1,3,33.3333
M-134,Colisión fronto-lateral,2018,1,4,25.0
M-134,Colisión fronto-lateral,2023,1,2,50.0
M-134,Colisión lateral,2018,1,4,25.0
M-134,Salida de la vía por la derecha con colisión,2023,1,2,50.0
M-134,Salida de la vía por la derecha con despeñamiento,2019,1,4,25.0
M-134,Salida de la vía por la derecha con vuelco,2024,1,3,33.3333
M-134,Salida de la vía por la derecha otro tipo,2017,2,3,66.6667
M-134,Salida de la vía por la derecha otro tipo,2018,1,4,25.0
M-134,Salida de la vía por la derecha otro tipo,2019,3,4,75.0
M-134,Salida de la vía por la derecha otro tipo,2021,2,2,100.0
M-134,Salida de la vía por la derecha otro tipo,2024,1,3,33.3333
M-134,Salida de la vía por la izquierda con vuelco,2020,1,1,100.0
M-134,"Salida de la vía por la izquierda, otro tipo",2018,1,4,25.0
M-135,Colisión fronto-lateral,2018,2,4,50.0
M-135,Colisión fronto-lateral,2023,1,2,50.0
M-135,Salida de la vía por la derecha con vuelco,2020,1,1,100.0
M-135,Salida de la vía por la derecha con vuelco,2023,1,2,50.0
M-135,Salida de la vía por la derecha otro tipo,2018,1,4,25.0
M-135,Salida de la vía por la derecha otro tipo,2024,1,1,100.0
M-135,Salida de la vía por la izquierda con vuelco,2017,1,1,100.0
M-135,Salida de la vía por la izquierda con vuelco,2018,1,4,25.0
M-136,Salida de la vía por la derecha con vuelco,2017,1,1,100.0
M-137,Atropello a animales,2021,1,10,10.0
M-137,Atropello a personas,2024,1,4,25.0
M-137,Caída,2021,2,10,20.0
M-137,Colisión fronto-lateral,2021,1,10,10.0
M-137,Colisión lateral,2022,1,3,33.3333
M-137,Colisión por alcance,2020,1,5,20.0
M-137,Salida de la vía por la derecha con colisión,2017,1,3,33.3333
M-137,Salida de la vía por la derecha con colisión,2019,1,2,50.0
M-137,Salida de la vía por la derecha con colisión,2020,1,5,20.0
M-137,Salida de la vía por la derecha con colisión,2022,1,3,33.3333
M-137,Salida de la vía por la derecha con colisión,2023,2,6,33.3333
M-137,Salida de la vía por la derecha con vuelco,2021,1,10,10.0
M-137,Salida de la vía por la derecha otro tipo,2016,1,1,100.0
M-137,Salida de la vía por la derecha otro tipo,2017,1,3,33.3333
M-137,Salida de la vía por la derecha otro tipo,2018,2,2,100.0
M-137,Salida de la vía por la derecha otro tipo,2020,3,5,60.0
M-137,Salida de la vía por la derecha otro tipo,2021,5,10,50.0
M-137,Salida de la vía por la derecha otro tipo,2022,1,3,33.3333
M-137,Salida de la vía por la derecha otro tipo,2023,3,6,50.0
M-137,Salida de la vía por la derecha otro tipo,2024,3,4,75.0
M-137,Salida de la vía por la izquierda con colisión,2023,1,6,16.6667
M-137,"Salida de la vía por la izquierda, otro tipo",2017,1,3,33.3333
M-137,"Salida de la vía por la izquierda, otro tipo",2019,1,2,50.0
M-14,Atropello a personas,2019,1,27,3.7037
M-14,Atropello a personas,2022,1,12,8.3333
M-14,Caída,2016,4,24,16.6667
M-14,Caída,2017,2,20,10.0
M-14,Caída,2018,1,24,4.1667
M-14,Caída,2019,1,27,3.7037
M-14,Caída,2020,4,10,40.0
M-14,Caída,2021,1,22,4.5455
M-14,Caída,2022,1,12,8.3333
M-14,Caída,2023,3,18,16.6667
M-14,Caída,2024,2,17,11.7647
M-14,Colisión contra obstáculo o elemento de la vía,2016,1,24,4.1667
M-14,Colisión contra obstáculo o elemento de la vía,2023,1,18,5.5556
M-14,Colisión fronto-lateral,2016,1,24,4.1667
M-14,Colisión fronto-lateral,2018,2,24,8.3333
M-14,Colisión fronto-lateral,2021,1,22,4.5455
M-14,Colisión fronto-lateral,2022,1,12,8.3333
M-14,Colisión fronto-lateral,2024,2,17,11.7647
M-14,Colisión lateral,2016,3,24,12.5
M-14,Colisión lateral,2017,4,20,20.0
M-14,Colisión lateral,2018,1,24,4.1667
M-14,Colisión lateral,2019,3,27,11.1111
M-14,Colisión lateral,2020,2,10,20.0
M-14,Colisión lateral,2021,2,22,9.0909
M-14,Colisión lateral,2022,3,12,25.0
M-14,Colisión lateral,2023,5,18,27.7778
M-14,Colisión lateral,2024,4,17,23.5294
M-14,Colisión múltiple,2016,5,24,20.8333
M-14,Colisión múltiple,2017,5,20,25.0
M-14,Colisión múltiple,2018,4,24,16.6667
M-14,Colisión múltiple,2019,9,27,33.3333
M-14,Colisión múltiple,2020,1,10,10.0
M-14,Colisión múltiple,2021,6,22,27.2727
M-14,Colisión múltiple,2022,1,12,8.3333
M-14,Colisión múltiple,2023,3,18,16.6667
M-14,Colisión múltiple,2024,2,17,11.7647
M-14,Colisión por alcance,2016,7,24,29.1667
M-14,Colisión por alcance,2017,6,20,30.0
M-14,Colisión por alcance,2018,9,24,37.5
M-14,Colisión por alcance,2019,11,27,40.7407
M-14,Colisión por alcance,2020,1,10,10.0
M-14,Colisión por alcance,2021,10,22,45.4545
M-14,Colisión por alcance,2022,1,12,8.3333
M-14,Colisión por alcance,2023,5,18,27.7778
M-14,Colisión por alcance,2024,3,17,17.6471
M-14,Salida de la vía por la derecha con colisión,2016,1,24,4.1667
M-14,Salida de la vía por la derecha con colisión,2018,3,24,12.5
M-14,Salida de la vía por la derecha con colisión,2020,1,10,10.0
M-14,Salida de la vía por la derecha con colisión,2022,3,12,25.0
M-14,Salida de la vía por la derecha con colisión,2023,1,18,5.5556
M-14,Salida de la vía por la derecha con vuelco,2016,1,24,4.1667
M-14,Salida de la vía por la derecha con vuelco,2017,1,20,5.0
M-14,Salida de la vía por la derecha con vuelco,2019,1,27,3.7037
M-14,Salida de la vía por la derecha con vuelco,2024,3,17,17.6471
M-14,Salida de la vía por la derecha otro tipo,2020,1,10,10.0
M-14,Salida de la vía por la izquierda con colisión,2016,1,24,4.1667
M-14,Salida de la vía por la izquierda con colisión,2017,1,20,5.0
M-14,Salida de la vía por la izquierda con colisión,2018,2,24,8.3333
M-14,Salida de la vía por la izquierda con colisión,2019,1,27,3.7037
M-14,Salida de la vía por la izquierda con colisión,2021,2,22,9.0909
M-14,Salida de la vía por la izquierda con vuelco,2017,1,20,5.0
M-14,Salida de la vía por la izquierda con vuelco,2024,1,17,5.8824
M-14,"Salida de la vía por la izquierda, otro tipo",2018,2,24,8.3333
M-14,"Salida de la vía por la izquierda, otro tipo",2022,1,12,8.3333
M-141,Colisión frontal,2018,1,1,100.0
M-141,Salida de la vía por la derecha con despeñamiento,2022,1,2,50.0
M-141,Salida de la vía por la derecha otro tipo,2022,1,2,50.0
M-201,Colisión lateral,2021,1,1,100.0
M-201,Colisión por alcance,2016,1,2,50.0
M-201,Colisión por alcance,2017,1,1,100.0
M-201,Colisión por alcance,2020,1,1,100.0
M-201,Salida de la vía por la derecha otro tipo,2016,1,2,50.0
M-201A,Salida de la vía por la derecha con colisión,2023,1,1,100.0
M-203,Atropello a animales,2020,1,18,5.5556
M-203,Atropello a animales,2022,1,31,3.2258
M-203,Atropello a personas,2019,2,32,6.25
M-203,Atropello a personas,2020,1,18,5.5556
M-203,Atropello a personas,2021,2,23,8.6957
M-203,Caída,2016,1,18,5.5556
M-203,Caída,2017,1,29,3.4483
M-203,Caída,2018,3,22,13.6364
M-203,Caída,2020,1,18,5.5556
M-203,Caída,2021,3,23,13.0435
M-203,Caída,2022,2,31,6.4516
M-203,Caída,2023,3,32,9.375
M-203,Caída,2024,2,24,8.3333
M-203,Colisión contra obstáculo o elemento de la vía,2017,1,29,3.4483
M-203,Colisión contra obstáculo o elemento de la vía,2018,1,22,4.5455
M-203,Colisión contra obstáculo o elemento de la vía,2021,1,23,4.3478
M-203,Colisión contra obstáculo o elemento de la vía,2023,2,32,6.25
M-203,Colisión frontal,2016,3,18,16.6667
M-203,Colisión frontal,2017,1,29,3.4483
M-203,Colisión frontal,2018,1,22,4.5455
M-203,Colisión frontal,2019,4,32,12.5
M-203,Colisión frontal,2020,2,18,11.1111
M-203,Colisión frontal,2021,1,23,4.3478
M-203,Colisión frontal,2022,2,31,6.4516
M-203,Colisión frontal,2023,1,32,3.125
M-203,Colisión fronto-lateral,2016,2,18,11.1111
M-203,Colisión fronto-lateral,2017,6,29,20.6897
M-203,Colisión fronto-lateral,2018,3,22,13.6364
M-203,Colisión fronto-lateral,2019,5,32,15.625
M-203,Colisión fronto-lateral,2020,2,18,11.1111
M-203,Colisión fronto-lateral,2021,3,23,13.0435
M-203,Colisión fronto-lateral,2022,4,31,12.9032
M-203,Colisión fronto-lateral,2023,4,32,12.5
M-203,Colisión fronto-lateral,2024,4,24,16.6667
M-203,Colisión lateral,2016,2,18,11.1111
M-203,Colisión lateral,2017,2,29,6.8966
M-203,Colisión lateral,2018,1,22,4.5455
M-203,Colisión lateral,2019,3,32,9.375
M-203,Colisión lateral,2020,2,18,11.1111
M-203,Colisión lateral,2021,2,23,8.6957
M-203,Colisión lateral,2022,1,31,3.2258
M-203,Colisión lateral,2023,4,32,12.5
M-203,Colisión lateral,2024,2,24,8.3333
M-203,Colisión múltiple,2016,1,18,5.5556
M-203,Colisión múltiple,2019,1,32,3.125
M-203,Colisión múltiple,2021,1,23,4.3478
M-203,Colisión múltiple,2022,2,31,6.4516
M-203,Colisión múltiple,2023,2,32,6.25
M-203,Colisión múltiple,2024,2,24,8.3333
M-203,Colisión por alcance,2016,4,18,22.2222
M-203,Colisión por alcance,2017,6,29,20.6897
M-203,Colisión por alcance,2018,6,22,27.2727
M-203,Colisión por alcance,2019,13,32,40.625
M-203,Colisión por alcance,2020,4,18,22.2222
M-203,Colisión por alcance,2021,4,23,17.3913
M-203,Colisión por alcance,2022,14,31,45.1613
M-203,Colisión por alcance,2023,10,32,31.25
M-203,Colisión por alcance,2024,5,24,20.8333
M-203,Otro tipo de accidente,2017,1,29,3.4483
M-203,Otro tipo de accidente,2020,1,18,5.5556
M-203,Otro tipo de accidente,2024,1,24,4.1667
M-203,Salida de la vía por la derecha con colisión,2016,1,18,5.5556
M-203,Salida de la vía por la derecha con colisión,2017,3,29,10.3448
M-203,Salida de la vía por la derecha con colisión,2018,2,22,9.0909
M-203,Salida de la vía por la derecha con colisión,2020,3,18,16.6667
M-203,Salida de la vía por la derecha con colisión,2021,2,23,8.6957
M-203,Salida de la vía por la derecha con colisión,2022,2,31,6.4516
M-203,Salida de la vía por la derecha con colisión,2023,2,32,6.25
M-203,Salida de la vía por la derecha con colisión,2024,3,24,12.5
M-203,Salida de la vía por la derecha con despeñamiento,2016,1,18,5.5556
